4000
9
1
2000-10-30	14510	14610	14480	14530	1092	15274
2000-10-31	14630	14785	14610	14755	1815	15387
2000-11-01	14840	14900	14800	14870	1172	15928
2000-11-02	14885	14940	14860	14910	533	15849
2000-11-03	14880	14960	14870	14945	548	15958
2000-11-06	15330	15380	15300	15360	1214	16060
2000-11-07	15310	15390	15230	15295	596	15919
2000-11-08	15430	15435	15180	15200	1552	15843
2000-11-09	14980	15040	14825	15035	1236	16021
2000-11-10	14890	14920	14780	14790	1117	15886
2000-11-13	14550	14750	14490	14675	1906	16107
2000-11-14	14800	14975	14800	14945	1459	16470
2000-11-15	14830	14850	14755	14780	950	16519
2000-11-16	14580	14650	14500	14500	965	16342
2000-11-17	14625	14705	14565	14585	903	16107
2000-11-20	14540	14540	14440	14445	958	16307
2000-11-21	14410	14470	14330	14390	885	16457
2000-11-22	14185	14220	14100	14100	989	16489
2000-11-24	14385	14450	14355	14405	1073	16748
2000-11-27	14840	14840	14650	14660	1119	16983
2000-11-28	14600	14645	14500	14515	1034	16742
2000-11-29	14530	14640	14410	14415	1431	16698
2000-11-30	14590	14620	14455	14565	2419	16505
2000-12-01	14950	14990	14900	14945	416	292
2000-12-04	14940	14940	14850	14925	4228	682
2000-12-05	14850	15080	14810	15010	7224	4009
2000-12-06	14900	14960	14650	14755	4835	9279
2000-12-07	14700	14800	14700	14700	1806	11984
2000-12-08	15000	15000	14780	14810	1316	12444
2000-12-11	15110	15190	15080	15120	1106	12888
2000-12-12	15115	15200	15075	15130	730	13267
2000-12-13	15250	15250	15070	15160	1138	13346
2000-12-14	14970	15050	14840	14890	1047	13322
2000-12-15	14660	14700	14470	14510	1325	13374
2000-12-18	14650	14700	14300	14550	1231	13442
2000-12-19	14250	14360	14075	14090	1796	13679
2000-12-20	13980	13980	13770	13770	1446	14137
2000-12-21	13375	13500	13225	13500	2359	14227
2000-12-22	13510	13710	13510	13645	1016	14798
2000-12-26	13940	13945	13810	13940	393	14792
2000-12-27	13800	13980	13800	13980	819	14816
2000-12-28	13870	13970	13830	13955	893	14946
2000-12-29	13825	13950	13720	13725	917	14921
2001-01-02	13800	13825	13555	13615	888	15091
2001-01-03	13555	14170	13530	14110	3059	15156
2001-01-04	13700	13840	13675	13735	1777	16106
2001-01-05	13850	13870	13670	13690	1510	16329
2001-01-08	13750	13770	13620	13730	834	16439
2001-01-09	13600	13660	13560	13660	991	16264
2001-01-10	13390	13525	13365	13480	1172	16223
2001-01-11	13240	13395	13205	13315	1865	16588
2001-01-12	13450	13530	13400	13480	1178	17357
2001-01-16	13630	13650	13520	13635	1115	17467
2001-01-17	13745	13845	13740	13760	2311	17442
2001-01-18	13850	14075	13840	13970	2124	17711
2001-01-19	14060	14150	13905	14110	1614	18008
2001-01-22	13915	14030	13915	14020	847	18236
2001-01-23	14000	14115	13900	14045	1088	18331
2001-01-24	13865	13950	13835	13855	1021	18218
2001-01-25	13800	13855	13730	13735	797	18331
2001-01-26	13700	13780	13635	13715	924	18504
2001-01-29	13845	13940	13835	13915	920	18436
2001-01-30	13860	13880	13820	13860	472	18426
2001-01-31	13850	13885	13770	13810	749	18463
2001-02-01	13725	13750	13680	13720	724	18679
2001-02-02	13720	13750	13580	13605	1088	18698
2001-02-05	13435	13520	13390	13450	1372	18865
2001-02-06	13380	13425	13320	13355	900	18657
2001-02-07	13325	13370	13275	13355	1117	18829
2001-02-08	13220	13240	13160	13165	1596	18428
2001-02-09	13450	13490	13360	13425	2252	18894
2001-02-12	13430	13520	13430	13490	915	19000
2001-02-13	13330	13385	13270	13275	989	19228
2001-02-14	13285	13340	13200	13320	1031	19450
2001-02-15	13355	13425	13330	13400	805	19234
2001-02-16	13060	13090	13005	13030	1191	19194
2001-02-20	13225	13260	13090	13165	1085	19317
2001-02-21	13050	13145	13015	13055	1185	19232
2001-02-22	13075	13135	12935	13050	1435	19092
2001-02-23	13200	13210	13105	13200	1339	19127
2001-02-26	13285	13310	13215	13290	944	19128
2001-02-27	13040	13125	12965	13010	1571	19049
2001-02-28	12960	13040	12895	12985	2436	19528
2001-03-01	12700	12720	12600	12690	182	122
2001-03-02	12290	12430	12255	12260	2093	224
2001-03-05	12310	12350	12290	12320	6571	1774
2001-03-06	12725	12850	12700	12800	8227	6687
2001-03-07	12750	12830	12670	12725	3864	13111
2001-03-08	12680	12700	12550	12550	2749	15186
2001-03-09	12580	12590	12400	12400	1378	16141
2001-03-12	12130	12130	11870	11910	2123	16392
2001-03-13	11820	11900	11745	11895	1439	16748
2001-03-14	11375	11700	11255	11395	2341	16744
2001-03-15	12080	12175	12030	12130	1911	16825
2001-03-16	12180	12200	11950	12105	1101	17116
2001-03-19	12080	12130	12000	12115	1183	16842
2001-03-20	12180	12260	11950	12000	1413	16945
2001-03-21	12820	12940	12750	12795	2954	17199
2001-03-22	12690	12735	12375	12705	2722	18248
2001-03-23	13300	13420	13125	13390	1801	18861
2001-03-26	13770	13950	13650	13750	2192	18787
2001-03-27	13620	13900	13600	13815	2114	19455
2001-03-28	13690	13690	13425	13450	1452	19132
2001-03-29	13200	13325	13070	13175	1399	19181
2001-03-30	13025	13170	13000	13160	1039	19006
2001-04-02	13110	13140	13005	13100	1264	19313
2001-04-03	13160	13190	12875	12905	1512	19451
2001-04-04	13200	13290	13080	13220	1950	19089
2001-04-05	13425	13670	13420	13605	2019	18448
2001-04-06	13310	13345	13200	13345	1533	18742
2001-04-09	12910	13010	12850	12865	1246	19433
2001-04-10	12820	12970	12805	12970	2651	18704
2001-04-11	13170	13295	13130	13180	2055	19532
2001-04-12	13270	13490	13165	13480	1271	19179
2001-04-16	13250	13325	13140	13160	1035	19282
2001-04-17	13050	13195	13045	13055	711	19031
2001-04-18	13700	14055	13700	14055	2573	18931
2001-04-19	13850	14080	13840	14080	1815	19452
2001-04-20	13870	13880	13755	13800	940	20028
2001-04-23	13680	13680	13540	13555	1249	19699
2001-04-24	13860	13960	13740	13770	1667	19797
2001-04-25	13790	14000	13790	14000	2821	19396
2001-04-26	13940	14070	13905	14000	991	18936
2001-04-27	14100	14200	14100	14185	1285	18587
2001-04-30	14210	14350	14210	14340	1551	18816
2001-05-01	14350	14670	14335	14600	1523	19251
2001-05-02	14420	14550	14375	14535	1308	19449
2001-05-03	14400	14410	14100	14185	2389	19805
2001-05-04	14125	14380	13910	14375	2285	20000
2001-05-07	14500	14590	14495	14500	1442	20746
2001-05-08	14400	14400	14250	14380	1260	20882
2001-05-09	14140	14140	14005	14085	1123	21160
2001-05-10	14180	14200	14075	14080	1017	21032
2001-05-11	14140	14140	14055	14130	399	21037
2001-05-14	13860	13920	13720	13780	1115	21157
2001-05-15	14070	14140	13970	14010	1436	20978
2001-05-16	13690	13980	13680	13945	1579	20481
2001-05-17	14090	14100	13925	13955	1120	20804
2001-05-18	13970	14040	13925	13925	794	20829
2001-05-21	14190	14380	14150	14330	1014	20776
2001-05-22	14150	14170	14020	14090	872	20684
2001-05-23	14015	14035	13885	13935	1387	20684
2001-05-24	13900	13960	13830	13940	1190	20712
2001-05-25	13820	13840	13750	13775	902	20286
2001-05-29	13770	13790	13500	13515	1654	20495
2001-05-30	13425	13515	13355	13365	1969	19796
2001-05-31	13270	13330	13200	13265	2048	19442
2001-06-01	13210	13330	13200	13325	296	1562
2001-06-04	13150	13325	13150	13250	1970	1660
2001-06-05	13135	13350	13110	13265	4809	3144
2001-06-06	13400	13500	13080	13110	6522	6825
2001-06-07	13250	13320	13165	13310	2846	11678
2001-06-08	13470	13470	13350	13400	1038	13149
2001-06-11	13290	13290	13150	13180	1029	13323
2001-06-12	12800	12930	12700	12920	1942	13562
2001-06-13	12970	13015	12875	12880	744	14325
2001-06-14	12805	12805	12685	12700	987	14369
2001-06-15	12700	12800	12650	12785	1385	14580
2001-06-18	12730	12730	12610	12635	509	14619
2001-06-19	12650	12720	12560	12605	813	14687
2001-06-20	12580	12750	12575	12700	1203	14895
2001-06-21	13010	13095	12925	13070	1497	15111
2001-06-22	13100	13100	12960	13025	827	15194
2001-06-25	12940	12960	12825	12830	1354	15230
2001-06-26	12925	12960	12845	12950	1363	15257
2001-06-27	12835	12860	12710	12775	1125	15138
2001-06-28	12770	12950	12735	12840	1735	15495
2001-06-29	12900	13000	12900	12920	692	15998
2001-07-02	12775	12875	12760	12820	577	15779
2001-07-03	12800	12820	12760	12820	520	15923
2001-07-05	12555	12590	12455	12480	658	16053
2001-07-06	12275	12285	12105	12120	1041	15920
2001-07-09	12240	12280	12210	12280	1000	15553
2001-07-10	12280	12340	12115	12140	652	15584
2001-07-11	12020	12090	11960	12025	1377	15496
2001-07-12	12325	12570	12325	12565	1757	15549
2001-07-13	12350	12415	12305	12325	1813	16393
2001-07-16	12310	12310	12180	12195	1247	16709
2001-07-17	12100	12200	12035	12175	782	16534
2001-07-18	11900	12025	11850	11880	1140	16605
2001-07-19	11945	12065	11930	11930	1569	16264
2001-07-20	11895	11980	11890	11975	1111	16764
2001-07-23	11690	11740	11535	11535	1551	17556
2001-07-24	11790	11810	11690	11760	973	17325
2001-07-25	11880	11970	11810	11965	714	17169
2001-07-26	11840	11860	11690	11830	2962	17290
2001-07-27	11920	11980	11860	11910	928	17517
2001-07-30	11700	11720	11620	11645	1073	17366
2001-07-31	11900	12000	11850	11940	1034	17546
2001-08-01	12080	12150	12055	12125	1372	17657
2001-08-02	12480	12480	12310	12395	1981	17580
2001-08-03	12210	12245	12140	12185	501	17765
2001-08-06	12225	12225	12100	12105	859	17681
2001-08-07	12220	12310	12200	12290	665	17303
2001-08-08	12130	12175	11980	11985	769	17281
2001-08-09	11780	11850	11760	11835	1144	17484
2001-08-10	11665	11730	11580	11700	1880	17560
2001-08-13	11615	11620	11550	11565	719	18134
2001-08-14	11850	11945	11835	11870	1524	18208
2001-08-15	11650	11725	11585	11620	1275	18568
2001-08-16	11500	11650	11455	11650	1212	18574
2001-08-17	11435	11435	11190	11250	1451	18507
2001-08-20	11270	11310	11200	11310	1011	18542
2001-08-21	11320	11445	11170	11170	1057	18337
2001-08-22	11450	11500	11360	11490	937	18551
2001-08-23	11190	11240	11055	11070	1300	18797
2001-08-24	11210	11400	11180	11330	1352	18841
2001-08-27	11250	11300	11195	11210	596	18920
2001-08-28	11200	11245	11075	11100	1872	18991
2001-08-29	11010	11030	10850	10955	869	18934
2001-08-30	10850	10890	10650	10725	1720	18808
2001-08-31	10730	10820	10700	10795	1341	18475
2001-09-04	10700	10800	10620	10635	212	171
2001-09-05	10620	10640	10450	10510	383	327
2001-09-06	10540	10540	10370	10405	851	530
2001-09-07	10350	10370	10240	10255	1561	1197
2001-09-10	10050	10240	10050	10240	3159	2370
2001-09-11	10330	10340	9975	10240	1274	4763
2001-09-13	9530	9625	9500	9505	6198	5877
2001-09-17	9525	9725	9400	9570	2046	10785
2001-09-18	9575	9700	9500	9640	1605	11545
2001-09-19	9890	9920	9525	9815	1892	11765
2001-09-20	9625	9625	9455	9470	1191	12192
2001-09-21	9290	9450	9075	9365	1944	12515
2001-09-24	9650	9790	9640	9700	2862	12980
2001-09-25	9700	9840	9600	9830	1722	13540
2001-09-26	9720	9800	9555	9630	1295	13437
2001-09-27	9720	9820	9690	9800	1434	13349
2001-09-28	9730	9910	9700	9810	2044	13478
2001-10-01	9880	9965	9800	9960	1322	13819
2001-10-02	10050	10130	10030	10120	1296	14025
2001-10-03	9910	10240	9840	10155	2421	13911
2001-10-04	10245	10300	10100	10210	1347	14054
2001-10-05	10195	10195	10050	10080	954	13665
2001-10-08	10010	10145	10010	10130	400	13506
2001-10-09	10030	10030	9915	9925	929	13407
2001-10-10	9955	10170	9910	10170	1544	13530
2001-10-11	10395	10550	10395	10520	2120	13993
2001-10-12	10480	10540	10385	10540	1559	14432
2001-10-15	10425	10440	10360	10410	1411	14033
2001-10-16	10660	10720	10565	10680	1285	13800
2001-10-17	10865	10910	10570	10585	1754	13684
2001-10-18	10475	10510	10400	10405	1011	13607
2001-10-19	10400	10505	10360	10480	797	13459
2001-10-22	10600	10695	10575	10690	841	13044
2001-10-23	10880	10910	10800	10800	1137	12929
2001-10-24	10750	10830	10710	10820	1410	13018
2001-10-25	10880	11050	10735	11040	2676	12938
2001-10-26	10840	10895	10800	10810	1424	13119
2001-10-29	10650	10680	10510	10515	2323	13333
2001-10-30	10495	10495	10320	10330	1841	13406
2001-10-31	10430	10510	10375	10440	1246	13234
2001-11-01	10440	10520	10310	10500	1839	13200
2001-11-02	10380	10530	10370	10475	2044	13727
2001-11-05	10570	10645	10530	10610	1016	14899
2001-11-06	10650	10820	10520	10760	1419	14688
2001-11-07	10375	10420	10255	10380	2346	14620
2001-11-08	10470	10570	10370	10430	2058	15238
2001-11-09	10190	10245	10140	10165	1279	15631
2001-11-12	10120	10145	9850	10055	1571	15680
2001-11-13	10225	10250	10200	10240	1402	15822
2001-11-14	10260	10270	10120	10185	1495	16086
2001-11-15	10435	10550	10410	10525	1999	16213
2001-11-16	10600	10650	10490	10580	1206	16247
2001-11-19	10795	10820	10620	10800	1632	16088
2001-11-20	10650	10670	10520	10530	1759	15682
2001-11-21	10630	10680	10590	10650	1057	15771
2001-11-23	10710	10865	10665	10825	805	15723
2001-11-26	10970	11120	10965	11100	1893	15717
2001-11-27	10925	10990	10830	10860	1675	15759
2001-11-28	10575	10740	10575	10600	1185	15849
2001-11-29	10650	10720	10600	10720	1228	15890
2001-11-30	10680	10745	10640	10685	1086	16230
2001-12-03	10450	10450	10350	10395	16	73
2001-12-04	10470	10575	10470	10560	25	68
2001-12-05	10805	11070	10805	10995	169	83
2001-12-06	10950	10950	10860	10890	111	219
2001-12-07	10850	10870	10795	10795	377	289
2001-12-10	10600	10700	10530	10530	3036	519
2001-12-11	10525	10630	10525	10590	5670	2784
2001-12-12	10710	10765	10625	10750	4932	7631
2001-12-13	10385	10395	10320	10330	3559	10627
2001-12-14	10510	10590	10460	10590	1010	12358
2001-12-17	10370	10530	10370	10515	1373	12377
2001-12-18	10575	10595	10490	10520	1318	12518
2001-12-19	10425	10535	10385	10470	1019	12630
2001-12-20	10450	10470	10380	10415	806	12676
2001-12-21	10350	10495	10350	10475	781	12523
2001-12-24	10375	10490	10220	10400	432	12660
2001-12-26	10150	10360	10135	10240	1064	12428
2001-12-27	10470	10490	10400	10430	1250	12704
2001-12-28	10500	10600	10500	10550	1167	12587
2001-12-31	10590	10590	10390	10395	404	13059
2002-01-02	10415	10480	10375	10460	726	13182
2002-01-03	10430	10850	10420	10740	1177	13201
2002-01-04	10850	10965	10830	10955	1851	13719
2002-01-07	10870	10940	10785	10825	1222	14110
2002-01-08	10750	10770	10670	10715	1105	14248
2002-01-09	10705	10900	10665	10700	1355	14622
2002-01-10	10615	10630	10525	10575	1137	14615
2002-01-11	10490	10525	10380	10425	746	14441
2002-01-14	10320	10370	10280	10300	1362	14271
2002-01-15	10340	10345	10225	10255	1257	14201
2002-01-16	10190	10230	10105	10115	1610	14197
2002-01-17	10225	10290	10170	10245	1638	14249
2002-01-18	10180	10270	10180	10220	842	14358
2002-01-22	10130	10150	10030	10040	1706	14454
2002-01-23	10070	10190	10060	10140	1116	14553
2002-01-24	10110	10140	10045	10050	1267	14644
2002-01-25	10125	10165	10080	10145	546	14967
2002-01-28	10200	10280	10115	10160	825	14772
2002-01-29	10020	10050	9855	9930	1475	14803
2002-01-30	9810	9930	9760	9920	2435	15063
2002-01-31	9880	9970	9880	9965	1206	15823
2002-02-01	9755	9805	9685	9710	2100	15767
2002-02-04	9690	9700	9555	9580	1576	15750
2002-02-05	9450	9500	9370	9430	2612	16088
2002-02-06	9475	9515	9405	9415	1624	15930
2002-02-07	9560	9630	9550	9565	1168	15898
2002-02-08	9730	9810	9690	9790	1128	15661
2002-02-11	9810	9850	9770	9850	1007	15621
2002-02-12	9815	9875	9750	9805	1035	15860
2002-02-13	9945	10025	9930	10025	1430	15524
2002-02-14	10050	10140	10010	10045	1146	15667
2002-02-15	10040	10065	9960	10015	823	15469
2002-02-19	9705	9795	9700	9705	1039	15349
2002-02-20	9810	9905	9740	9885	1551	15373
2002-02-21	10215	10265	10130	10155	2700	15506
2002-02-22	10315	10400	10260	10385	930	15682
2002-02-25	10400	10450	10350	10435	2416	15590
2002-02-26	10300	10320	10215	10300	1619	15536
2002-02-27	10575	10725	10565	10605	3177	15406
2002-02-28	10580	10655	10560	10600	1712	16558
2002-03-01	10760	10975	10760	10975	621	318
2002-03-04	11300	11680	11300	11640	9506	813
2002-03-05	11415	11470	11350	11375	4552	8901
2002-03-06	11400	11570	11360	11555	2688	11986
2002-03-07	11760	11820	11600	11755	4765	13187
2002-03-08	11910	11960	11865	11930	1681	15461
2002-03-11	11940	12120	11825	11960	1995	15875
2002-03-12	11580	11645	11555	11635	2122	16382
2002-03-13	11400	11440	11330	11380	1461	16960
2002-03-14	11545	11610	11545	11575	739	16795
2002-03-15	11640	11780	11640	11775	1402	16633
2002-03-18	11580	11600	11490	11495	1492	16607
2002-03-19	11800	11850	11765	11845	945	16999
2002-03-20	11525	11530	11410	11460	1021	16982
2002-03-21	11455	11580	11405	11530	858	16914
2002-03-22	11340	11370	11250	11275	856	16567
2002-03-25	11250	11295	11100	11150	1201	16553
2002-03-26	11200	11280	11165	11200	957	16040
2002-03-27	11260	11395	11260	11265	1364	16030
2002-03-28	11305	11385	11280	11360	807	16123
2002-04-01	11110	11150	11030	11105	1941	16203
2002-04-02	11130	11160	11060	11100	989	15882
2002-04-03	11400	11400	11265	11325	974	15602
2002-04-04	11330	11375	11310	11340	894	15187
2002-04-05	11390	11425	11300	11360	639	15160
2002-04-08	11230	11350	11205	11345	1361	15197
2002-04-09	11180	11190	11080	11110	1305	15212
2002-04-10	11250	11350	11200	11330	1411	14995
2002-04-11	11135	11135	11010	11020	1312	15234
2002-04-12	11020	11045	10970	10970	604	15001
2002-04-15	11180	11180	11050	11050	789	14944
2002-04-16	11355	11500	11350	11465	1315	14837
2002-04-17	11540	11550	11460	11465	1752	14943
2002-04-18	11520	11525	11380	11480	1305	15153
2002-04-19	11525	11570	11500	11550	530	15231
2002-04-22	11620	11630	11540	11560	1413	15166
2002-04-23	11700	11735	11675	11690	1299	14840
2002-04-24	11750	11750	11620	11645	671	14684
2002-04-25	11600	11645	11580	11635	1208	14519
2002-04-26	11590	11635	11490	11500	831	14666
2002-04-29	11510	11560	11470	11480	1471	14774
2002-04-30	11455	11630	11455	11620	1314	15120
2002-05-01	11570	11600	11500	11565	1326	15218
2002-05-02	11560	11640	11560	11595	999	15086
2002-05-03	11585	11600	11490	11505	1181	15185
2002-05-06	11515	11540	11470	11490	1094	15463
2002-05-07	11350	11385	11310	11325	1365	15682
2002-05-08	11620	11800	11600	11765	2093	15889
2002-05-09	11650	11680	11535	11550	1054	16320
2002-05-10	11570	11620	11435	11445	1409	16073
2002-05-13	11370	11540	11370	11530	2135	16084
2002-05-14	11490	11600	11490	11575	1560	16615
2002-05-15	11610	11660	11555	11600	1423	16867
2002-05-16	11700	11780	11680	11775	1904	16692
2002-05-17	11810	11920	11810	11905	3579	16755
2002-05-20	11830	11865	11760	11800	1764	17442
2002-05-21	11815	11880	11755	11765	1962	17325
2002-05-22	11960	12050	11930	12025	2724	17964
2002-05-23	11930	12060	11930	12040	3624	18668
2002-05-24	12025	12080	12005	12045	2613	20576
2002-05-28	11985	12000	11835	11895	2075	22300
2002-05-29	11825	11845	11770	11800	1025	22472
2002-05-30	11750	11800	11690	11755	1503	22272
2002-05-31	11790	11900	11780	11795	964	21874
2002-06-03	12000	12000	11825	11825	174	191
2002-06-04	11620	11740	11600	11740	280	294
2002-06-05	11720	11750	11700	11735	115	504
2002-06-06	11600	11640	11500	11505	404	564
2002-06-07	11400	11520	11360	11495	538	908
2002-06-10	11440	11520	11415	11435	8708	1227
2002-06-11	11470	11570	11385	11400	11839	7635
2002-06-12	11300	11350	11250	11330	4614	16002
2002-06-13	11150	11170	11055	11090	3831	18678
2002-06-14	10780	10900	10700	10875	3170	19816
2002-06-17	10760	10880	10760	10860	2721	20139
2002-06-18	10800	10875	10710	10785	1531	20660
2002-06-19	10490	10540	10360	10390	2187	20910
2002-06-20	10490	10540	10415	10430	1984	21005
2002-06-21	10360	10395	10180	10195	2560	21215
2002-06-24	10290	10450	10220	10365	3656	22398
2002-06-25	10530	10540	10350	10350	1449	23783
2002-06-26	10010	10210	9990	10190	3624	23138
2002-06-27	10330	10340	10200	10330	2056	22434
2002-06-28	10480	10645	10480	10535	1883	22257
2002-07-01	10615	10650	10480	10515	1307	22130
2002-07-02	10640	10680	10480	10480	1859	22053
2002-07-03	10730	10830	10710	10785	1627	22582
2002-07-05	10900	11095	10900	11060	1406	22530
2002-07-08	10840	10870	10720	10725	2122	22473
2002-07-09	10910	10920	10800	10810	1766	22702
2002-07-10	10755	10755	10570	10575	2147	22812
2002-07-11	10480	10540	10355	10515	2145	22858
2002-07-12	10620	10640	10455	10485	1080	23352
2002-07-15	10410	10410	10155	10400	3313	22902
2002-07-16	10180	10310	10130	10195	2071	23848
2002-07-17	10450	10490	10305	10350	2245	24100
2002-07-18	10450	10450	10300	10310	1634	23916
2002-07-19	10165	10180	10005	10015	2430	23615
2002-07-22	10120	10200	9980	10050	2883	23829
2002-07-23	10200	10225	10075	10075	2247	24677
2002-07-24	9810	10250	9800	10185	3318	24987
2002-07-25	9925	9990	9800	9830	3520	25001
2002-07-26	9745	9800	9680	9740	1816	25304
2002-07-29	9880	9990	9860	9965	3380	25290
2002-07-30	9960	10090	9930	10030	1346	25961
2002-07-31	9870	9945	9860	9900	1183	25589
2002-08-01	9775	9780	9630	9665	1589	25237
2002-08-02	9640	9690	9605	9620	1091	25754
2002-08-05	9680	9710	9590	9595	1037	25968
2002-08-06	9645	9755	9620	9740	2368	25247
2002-08-07	9900	9945	9770	9925	1534	24918
2002-08-08	9820	9985	9755	9965	1269	24904
2002-08-09	9900	10020	9880	9950	1200	25124
2002-08-12	9740	9770	9530	9555	1032	24911
2002-08-13	9660	9745	9610	9680	1440	24989
2002-08-14	9725	9865	9605	9765	1763	24903
2002-08-15	9815	9915	9810	9860	1496	25225
2002-08-16	9815	9850	9725	9740	1015	24990
2002-08-19	9650	9795	9650	9780	1694	25120
2002-08-20	9630	9645	9560	9570	788	24698
2002-08-21	9690	9700	9585	9610	1200	24778
2002-08-22	9750	9895	9750	9855	1882	24469
2002-08-23	9850	9850	9760	9775	1499	24601
2002-08-26	10090	10140	9990	10120	1762	24820
2002-08-27	9980	10020	9890	9900	1708	24913
2002-08-28	9840	9840	9660	9695	1760	25016
2002-08-29	9510	9655	9510	9590	1360	25482
2002-08-30	9610	9660	9560	9650	889	25468
2002-09-03	9125	9210	9025	9045	96	180
2002-09-04	9090	9170	9040	9145	173	229
2002-09-05	9060	9110	9050	9050	771	354
2002-09-06	9120	9250	9120	9225	2149	974
2002-09-09	9250	9330	9220	9280	4737	2897
2002-09-10	9300	9390	9300	9320	3556	7177
2002-09-11	9390	9440	9325	9325	3246	9187
2002-09-12	9330	9335	9220	9240	2985	10738
2002-09-13	9150	9230	9105	9230	1465	11909
2002-09-16	9225	9225	9150	9190	844	12529
2002-09-17	9615	9630	9320	9325	3240	12703
2002-09-18	9620	9850	9550	9635	6535	13762
2002-09-19	9580	9620	9500	9550	2999	17286
2002-09-20	9515	9590	9480	9575	1543	17529
2002-09-23	9495	9495	9350	9480	2293	17702
2002-09-24	9250	9270	9180	9190	1942	18116
2002-09-25	9280	9300	9150	9285	3056	18144
2002-09-26	9370	9470	9360	9445	3059	18656
2002-09-27	9540	9560	9365	9410	2871	19597
2002-09-30	9240	9360	9120	9265	3646	18647
2002-10-01	9120	9335	9050	9320	2790	18712
2002-10-02	9080	9100	8930	8975	3042	19851
2002-10-03	8900	8935	8825	8880	1605	19025
2002-10-04	9015	9015	8820	8825	2058	18974
2002-10-07	8700	8735	8615	8630	1384	19214
2002-10-08	8760	8775	8510	8730	2049	19249
2002-10-09	8490	8490	8360	8390	2242	19712
2002-10-10	8460	8600	8425	8555	2167	19913
2002-10-11	8675	8790	8620	8780	2084	19863
2002-10-14	8680	8760	8630	8680	1322	19967
2002-10-15	8960	9125	8950	9070	3133	20032
2002-10-16	8870	8890	8800	8800	1402	20421
2002-10-17	9100	9155	9010	9145	2358	20185
2002-10-18	9000	9060	8950	9055	1038	19821
2002-10-21	8975	9045	8875	9015	1846	20018
2002-10-22	8650	8680	8570	8655	2386	19580
2002-10-23	8660	8730	8555	8710	1832	19359
2002-10-24	8670	8680	8550	8555	1287	19366
2002-10-25	8675	8740	8600	8720	1049	19306
2002-10-28	8840	8840	8700	8705	1093	19074
2002-10-29	8630	8750	8535	8745	1715	19024
2002-10-30	8780	8850	8745	8810	2008	19285
2002-10-31	8640	8645	8550	8620	1165	19400
2002-11-01	8650	8775	8640	8745	1184	19127
2002-11-04	8810	8940	8810	8865	1688	19285
2002-11-05	8920	8990	8910	8980	1180	19461
2002-11-06	8990	9070	8950	9040	1852	19419
2002-11-07	8900	8900	8785	8805	1035	19068
2002-11-08	8700	8710	8560	8570	1822	18933
2002-11-11	8450	8495	8380	8390	1626	18963
2002-11-12	8440	8540	8440	8530	1124	19223
2002-11-13	8390	8495	8350	8460	1269	18975
2002-11-14	8410	8490	8400	8405	2508	19160
2002-11-15	8505	8575	8465	8535	1325	19391
2002-11-18	8460	8485	8345	8355	995	19345
2002-11-19	8325	8410	8295	8335	742	19337
2002-11-20	8430	8600	8400	8520	2696	19210
2002-11-21	8650	8770	8650	8750	1931	19763
2002-11-22	8780	8800	8715	8715	972	19792
2002-11-25	8870	8900	8820	8880	1838	19477
2002-11-26	8770	8825	8750	8765	1339	19308
2002-11-27	8925	9080	8925	9055	2699	19355
2002-11-29	9190	9210	9115	9130	984	19463
2002-12-02	9270	9330	9230	9250	146	167
